not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,2.492848711013794,0.5,0.6230579509337744,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,2.4221692943572997,0.50666666,0.6254519951343537,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,2.3495080439249674,0.50666666,0.6583743719259898,0.7400000095367432

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,2.263225596745809,0.50666666,0.7337149167060852,0.6266666650772095

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,2.152151894569397,0.50666666,0.8795917916297913,0.6000000238418579

