val_loss,val_accuracy,loss,accuracy
0.6265733339389166,0.7733333110809326,0.664422197341919,0.79333335
0.6207609875996908,0.800000011920929,0.6598328826824824,0.8
0.6466959808270136,0.7599999904632568,0.6475448822975158,0.82
0.6251137457291285,0.7799999713897705,0.6409817667802175,0.79333335
0.6221534697214762,0.7866666913032532,0.6470214605331421,0.8
