not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.75927530447642,0.44666666,0.6416971655686696,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,1.7085045178731282,0.46666667,0.67112921833992,0.7866666913032532

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,1.6682695547739665,0.49333334,0.6867421038945516,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,1.6392758687337239,0.5,0.7084801797072092,0.746666669845581

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,1.6244679387410481,0.48,0.7275367863972981,0.7200000286102295

