model,mutant,iter,nan_loss_mean,nan_loss_std,nan_loss_skew,nan_loss_median,nan_loss_var,nan_loss_sem,nan_loss_max,nan_loss_min,test_not_well_mean,test_not_well_std,test_not_well_skew,test_not_well_median,test_not_well_var,test_not_well_sem,test_not_well_max,test_not_well_min,test_turn_bad_mean,test_turn_bad_std,test_turn_bad_skew,test_turn_bad_median,test_turn_bad_var,test_turn_bad_sem,test_turn_bad_max,test_turn_bad_min,sc_accuracy_mean,sc_accuracy_std,sc_accuracy_skew,sc_accuracy_median,sc_accuracy_var,sc_accuracy_sem,sc_accuracy_max,sc_accuracy_min,died_relu_mean,died_relu_std,died_relu_skew,died_relu_median,died_relu_var,died_relu_sem,died_relu_max,died_relu_min,vanish_gradient_mean,vanish_gradient_std,vanish_gradient_skew,vanish_gradient_median,vanish_gradient_var,vanish_gradient_sem,vanish_gradient_max,vanish_gradient_min,explode_gradient_mean,explode_gradient_std,explode_gradient_skew,explode_gradient_median,explode_gradient_var,explode_gradient_sem,explode_gradient_max,explode_gradient_min,nan_gradient_mean,nan_gradient_std,nan_gradient_skew,nan_gradient_median,nan_gradient_var,nan_gradient_sem,nan_gradient_max,nan_gradient_min,large_weight_mean,large_weight_std,large_weight_skew,large_weight_median,large_weight_var,large_weight_sem,large_weight_max,large_weight_min,nan_weight_mean,nan_weight_std,nan_weight_skew,nan_weight_median,nan_weight_var,nan_weight_sem,nan_weight_max,nan_weight_min,weight_change_little_mean,weight_change_little_std,weight_change_little_skew,weight_change_little_median,weight_change_little_var,weight_change_little_sem,weight_change_little_max,weight_change_little_min,decrease_acc_mean,decrease_acc_std,decrease_acc_skew,decrease_acc_median,decrease_acc_var,decrease_acc_sem,decrease_acc_max,decrease_acc_min,increase_loss_mean,increase_loss_std,increase_loss_skew,increase_loss_median,increase_loss_var,increase_loss_sem,increase_loss_max,increase_loss_min,cons_mean_weight_mean,cons_mean_weight_std,cons_mean_weight_skew,cons_mean_weight_median,cons_mean_weight_var,cons_mean_weight_sem,cons_mean_weight_max,cons_mean_weight_min,cons_std_weight_mean,cons_std_weight_std,cons_std_weight_skew,cons_std_weight_median,cons_std_weight_var,cons_std_weight_sem,cons_std_weight_max,cons_std_weight_min,nan_acc_mean,nan_acc_std,nan_acc_skew,nan_acc_median,nan_acc_var,nan_acc_sem,nan_acc_max,nan_acc_min,loss_mean,loss_std,loss_skew,loss_median,loss_var,loss_sem,loss_max,loss_min,accuracy_mean,accuracy_std,accuracy_skew,accuracy_median,accuracy_var,accuracy_sem,accuracy_max,accuracy_min,val_loss_mean,val_loss_std,val_loss_skew,val_loss_median,val_loss_var,val_loss_sem,val_loss_max,val_loss_min,val_accuracy_mean,val_accuracy_std,val_accuracy_skew,val_accuracy_median,val_accuracy_var,val_accuracy_sem,val_accuracy_max,val_accuracy_min,label
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,2.2360679774997894,0.0,0.20000000000000004,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557840888500214,0.009993798504653428,-0.6041433085261599,0.6543793948491414,9.987600855161309e-05,0.004469362561968161,0.6653418000539144,0.6412185561656952,0.79333335,0.004714033422797335,0.0,0.79333335,2.2222111111250346e-05,0.002108179836316169,0.8,0.7866666999999999,0.6355594567060471,0.01030796611654843,-0.4302869546967741,0.6391073809067408,0.00010625416545991056,0.004609862589273363,0.6472944953044255,0.6218173712491989,0.7679999947547913,0.02641548029525491,0.597991672050923,0.7733333110809326,0.0006977775992290004,0.011813361919699238,0.8066666722297668,0.7400000095367432,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5811388300841898,0.0,3.0,2.5,0.7071067811865476,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571729522148769,0.00928340997441975,1.4499679943202228,0.6548248495658239,8.618170075315607e-05,0.004151667153160427,0.6726071520646413,0.6477477022012075,0.8026666659999999,0.015347818665132153,-0.6064819819330083,0.8,0.0002355555377777789,0.006863753168315115,0.82,0.78,0.6246260970830917,0.006096560443845817,1.9799698477055927,0.6229750452438989,3.71680492454655e-05,0.002726464716275107,0.6352804877360662,0.6200917740662892,0.7906666755676269,0.013824306921199892,-1.917757505250781,0.7933333516120911,0.00019111146185153523,0.006182418003524757,0.8000000119209291,0.7666666507720947,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8944271909999159,-1.2577882373436309,2.0,0.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542490359942118,0.009534964079264944,-0.0493265579679342,0.6523642031351725,9.091553999287276e-05,0.004264165568851021,0.6663706946372986,0.6415238618850708,0.8013333460000001,0.017888521831996903,0.8126454552750958,0.79333335,0.00031999921333382983,0.00799999016666683,0.82666665,0.7866666999999999,0.6295036106109619,0.00845200803843596,0.3882706020646805,0.6296217677990595,7.143643988178608e-05,0.0037798529040634922,0.6410413314898809,0.6213082814216614,0.7840000033378601,0.02564718217812651,-0.5901287412645561,0.7866666913032532,0.0006577779536780102,0.0114697685563224,0.8133333325386047,0.7466666698455809,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5811388300841898,0.0,3.0,2.5,0.7071067811865476,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6532264730532964,0.010508715947920765,0.2974836692033961,0.6538952378431956,0.00011043311087408421,0.004699640643157393,0.6677307442824045,0.6408022761344909,0.7826666660000001,0.01920649033820418,-1.083133581588903,0.79333335,0.0003688892711115306,0.008589403601083494,0.8,0.75333333,0.6295990991989772,0.0050477702596457685,-0.9888521464735084,0.6308369304736455,2.5479984594164308e-05,0.00225743148707394,0.6342743657032649,0.6218913632631302,0.7746666669845581,0.011925714494784431,-0.0524047926911329,0.7733333110809326,0.00014222266621111146,0.00533334165811851,0.7866666913032532,0.7599999904632568,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3038404810405295,-0.5413870509510844,3.0,1.7,0.58309518948453,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6549030859470367,0.011580439594858816,0.7082306245642052,0.6547951277097066,0.00013410658121017384,0.005178930028686887,0.6725417915980021,0.6409740328788758,0.7879999999999999,0.015202364582195756,0.22769565683919865,0.7866666999999999,0.0002311118888899999,0.006798704124904979,0.8066667,0.7733333,0.6374441274007161,0.007037016613066234,-0.6628391991168938,0.6387468820810318,4.951960281257017e-05,0.003147049501122287,0.6441385581096013,0.6274183940887451,0.7680000066757202,0.02180724558048883,-0.008569595074035517,0.7599999904632568,0.00047555595980774973,0.009752496704000977,0.7933333516120911,0.7400000095367432,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5811388300841898,0.0,3.0,2.5,0.7071067811865476,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536882812976837,0.00814398836192948,0.7001606628872242,0.6536241026719412,6.632454643924285e-05,0.003642102317048296,0.6658420662085215,0.6446562623977661,0.8040000199999999,0.014605939431169744,-1.2932391651772033,0.8066667,0.00021333346666699916,0.006531974688668032,0.82,0.78,0.6344736242294311,0.008223494925947475,1.3182213506416025,0.6342709215482076,6.762586879708388e-05,0.0036776587334086297,0.6478868226210276,0.6264019646247228,0.7799999952316284,0.012472211254862777,0.3818029445254747,0.7733333110809326,0.00015555605358592568,0.005577742439122225,0.7933333516120911,0.7666666507720947,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8366600265340756,-0.5122408325718828,1.0,0.7000000000000001,0.3741657386773941,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519606379270554,0.009768478429452923,0.3992076683710145,0.6475448822975158,9.542317082668709e-05,0.004368596360999425,0.664422197341919,0.6409817667802175,0.80133334,0.0109544450642992,1.735583644915082,0.8,0.00011999986666674912,0.004898976763912014,0.82,0.79333335,0.6282595035632451,0.010561179446241716,1.974224033381812,0.6251137457291285,0.00011153851129571848,0.004723103032874012,0.6466959808270136,0.6207609875996908,0.7799999952316284,0.014907132289480715,1.99919890343821e-06,0.7799999713897705,0.00022222259309607865,0.00666667222977219,0.8000000119209291,0.7599999904632568,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7071067811865476,0.0,2.0,0.5,0.31622776601683794,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523577717145285,0.012844798658933341,-0.2670592372513041,0.6542093499501547,0.00016498885258853577,0.005744368591734618,0.6663589648405711,0.6362358856201172,0.8026666859999999,0.01534780346210754,-0.1966978156581208,0.8066667,0.00023555507111148023,0.006863746369315815,0.82,0.7866666999999999,0.6311626445452372,0.007687145612079163,-0.5314152321151226,0.6346457374095916,5.909220766130793e-05,0.003437796028309647,0.6378362907965978,0.6219157385826111,0.7759999871253968,0.023380905384585274,1.1845787868582245,0.7733333110809326,0.0005466667366029286,0.010456258763084706,0.8133333325386047,0.7533333301544191,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4472135954999581,-2.236067977499789,2.0,0.20000000000000007,0.20000000000000004,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557142213980357,0.010610737635606887,-0.3249168900675115,0.65660782178243,0.00011258775317168444,0.004745266128926479,0.6663379728794098,0.6419184835751851,0.7893333499999999,0.011155479470757837,1.088510125584201,0.7866666999999999,0.00012444472222249955,0.00498888208364358,0.8066667,0.78,0.6281714297930401,0.005754498783900921,1.393633685434875,0.625557005405426,3.3114256253917176e-05,0.0025734900914484663,0.6374868579705556,0.623333777586619,0.7946666717529297,0.009888277321281915,-0.551624919070459,0.7933333516120911,9.777802838257828e-05,0.004422172054151179,0.8066666722297668,0.7799999713897705,0
config_random_4e3f52dd-13bb-4cbd-8677-79f1f119b4e5,ft,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3038404810405295,-0.5413870509510844,3.0,1.7,0.58309518948453,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514362407128016,0.01036544383217567,1.0560697281703382,0.6506412883599599,0.00010744242583798866,0.004635567405140144,0.66763727247715,0.6419946845372518,0.8066666760000001,0.015634704630696723,-0.5814558278331445,0.81333333,0.00024444398888912955,0.0069920524724737245,0.82,0.7866666999999999,0.6291331439415614,0.006676299994022526,0.5006045748568515,0.6259803138176601,4.4572981610185184e-05,0.002985732124963161,0.6367353415489196,0.6229596891005834,0.7853333353996277,0.018499261663793155,-0.009362101029453682,0.7866666913032532,0.0003422226821054872,0.008273121322759472,0.8066666722297668,0.7666666507720947,0
