not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.571793376604716,0.5133333,0.701494405468305,0.6933333277702332

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,1.545793865521749,0.52666664,0.6539492281277974,0.753333330154419

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,1.5082297631104786,0.52,0.6725121798117956,0.7133333086967468

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,3,0,1.4843174457550048,0.53333336,0.6708270182212194,0.699999988079071

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,4,0,1.45067440032959,0.53333336,0.6389180632432302,0.753333330154419

