val_loss,val_accuracy,loss,accuracy
0.6245997055371603,0.7866666913032532,0.65970188220342,0.78
0.633896266023318,0.7666666507720947,0.6611225044727326,0.79333335
0.6428338849544525,0.7799999713897705,0.6482914026578267,0.79333335
0.6251010713974635,0.800000011920929,0.6455591301123301,0.7866667
0.6283965190251668,0.7866666913032532,0.6399030327796936,0.81333333
