not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,0.5945725460847219,0.8,0.6229348754882813,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,0.5847522328297298,0.81666666,0.6229375241200129,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,0.5820539772510529,0.81666666,0.6404769599437714,0.7799999713897705

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,0.583277718226115,0.8,0.6246318207184474,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,4,0,0.572452849149704,0.81666666,0.6253016972541809,0.8066666722297668

