val_loss,val_accuracy,loss,accuracy
1.3984266519546509,0.5400000214576721,0.41064485907554626,0.82
0.5971412062644958,0.7733333110809326,1.1260839700698853,0.64
0.5955774784088135,0.7133333086967468,0.5002944469451904,0.82666665
0.86919766664505,0.653333306312561,0.4927557408809662,0.7866667
0.49850228428840637,0.7599999904632568,0.6790596842765808,0.76666665
