val_loss,val_accuracy,loss,accuracy
1.0403718948364258,0.41999998688697815,2.4666712284088135,0.31333333
1.1315032243728638,0.273333340883255,1.7758736610412598,0.29333332
1.111549735069275,0.23333333432674408,1.2024621963500977,0.34666666
1.1441514492034912,0.20666666328907013,1.1281330585479736,0.34
1.1060073375701904,0.3799999952316284,1.093569040298462,0.38
