not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,0.6558499773343404,0.78333336,0.6333734832207362,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,0.6492872688505384,0.7888889,0.6385932511091232,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,0.6399460170004103,0.78333336,0.6372820262114207,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,3,0,0.638712203502655,0.7722222,0.6310446943839391,0.7799999713897705

False,False,0,0,0,False,False,False,False,False,0,False,0,0,5,0,4,0,0.6328771306408776,0.8,0.6402763026952744,0.7599999904632568

