not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,0.6668775645891826,0.79333335,0.6266389224926631,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,0.6551994436979294,0.76666665,0.6234457077582677,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,0.6500015958150228,0.8066667,0.6527620363235473,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,0.6507698412736257,0.8066667,0.6236246069272359,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,4,0,0.6405036457379659,0.81333333,0.6472056545813878,0.7666666507720947

