model,mutant,iter,nan_loss_mean,nan_loss_std,nan_loss_skew,nan_loss_median,nan_loss_var,nan_loss_sem,nan_loss_max,nan_loss_min,test_not_well_mean,test_not_well_std,test_not_well_skew,test_not_well_median,test_not_well_var,test_not_well_sem,test_not_well_max,test_not_well_min,test_turn_bad_mean,test_turn_bad_std,test_turn_bad_skew,test_turn_bad_median,test_turn_bad_var,test_turn_bad_sem,test_turn_bad_max,test_turn_bad_min,sc_accuracy_mean,sc_accuracy_std,sc_accuracy_skew,sc_accuracy_median,sc_accuracy_var,sc_accuracy_sem,sc_accuracy_max,sc_accuracy_min,died_relu_mean,died_relu_std,died_relu_skew,died_relu_median,died_relu_var,died_relu_sem,died_relu_max,died_relu_min,vanish_gradient_mean,vanish_gradient_std,vanish_gradient_skew,vanish_gradient_median,vanish_gradient_var,vanish_gradient_sem,vanish_gradient_max,vanish_gradient_min,explode_gradient_mean,explode_gradient_std,explode_gradient_skew,explode_gradient_median,explode_gradient_var,explode_gradient_sem,explode_gradient_max,explode_gradient_min,nan_gradient_mean,nan_gradient_std,nan_gradient_skew,nan_gradient_median,nan_gradient_var,nan_gradient_sem,nan_gradient_max,nan_gradient_min,large_weight_mean,large_weight_std,large_weight_skew,large_weight_median,large_weight_var,large_weight_sem,large_weight_max,large_weight_min,nan_weight_mean,nan_weight_std,nan_weight_skew,nan_weight_median,nan_weight_var,nan_weight_sem,nan_weight_max,nan_weight_min,weight_change_little_mean,weight_change_little_std,weight_change_little_skew,weight_change_little_median,weight_change_little_var,weight_change_little_sem,weight_change_little_max,weight_change_little_min,decrease_acc_mean,decrease_acc_std,decrease_acc_skew,decrease_acc_median,decrease_acc_var,decrease_acc_sem,decrease_acc_max,decrease_acc_min,increase_loss_mean,increase_loss_std,increase_loss_skew,increase_loss_median,increase_loss_var,increase_loss_sem,increase_loss_max,increase_loss_min,cons_mean_weight_mean,cons_mean_weight_std,cons_mean_weight_skew,cons_mean_weight_median,cons_mean_weight_var,cons_mean_weight_sem,cons_mean_weight_max,cons_mean_weight_min,cons_std_weight_mean,cons_std_weight_std,cons_std_weight_skew,cons_std_weight_median,cons_std_weight_var,cons_std_weight_sem,cons_std_weight_max,cons_std_weight_min,nan_acc_mean,nan_acc_std,nan_acc_skew,nan_acc_median,nan_acc_var,nan_acc_sem,nan_acc_max,nan_acc_min,loss_mean,loss_std,loss_skew,loss_median,loss_var,loss_sem,loss_max,loss_min,accuracy_mean,accuracy_std,accuracy_skew,accuracy_median,accuracy_var,accuracy_sem,accuracy_max,accuracy_min,val_loss_mean,val_loss_std,val_loss_skew,val_loss_median,val_loss_var,val_loss_sem,val_loss_max,val_loss_min,val_accuracy_mean,val_accuracy_std,val_accuracy_skew,val_accuracy_median,val_accuracy_var,val_accuracy_sem,val_accuracy_max,val_accuracy_min,label
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8366600265340756,0.5122408325718828,1.0,0.7000000000000001,0.3741657386773941,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588888376464846,0.01388173815248465,0.48519791694976894,6.586889575195313,0.0001927026541341479,0.006208102030961602,6.6082562088012695,6.573395919799805,0.30404000000000003,0.0021743964679883016,-0.5274427774493712,0.3044,4.728000000000001e-06,0.0009724196624914576,0.3064,0.301,6.572542455596924,0.011296720987502465,0.5558448815352435,6.570766648864746,0.00012761590506947862,0.005052047210180812,6.588548717498777,6.560137811279298,0.3165199995040894,0.0012696452822706374,-0.8994404364885983,0.31679999828338623,1.6119991427920866e-06,0.0005678026316938107,0.31779998540878296,0.31459999084472656,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4472135954999579,2.2360679774997902,1.0,0.2,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589000245361327,0.01373527814597183,0.5078288107398822,6.586966920471191,0.00018865786574721134,0.0061426031248520575,6.608255844116211,6.573763411712648,0.30468,0.0011713240371477036,-0.2882288066657573,0.3048,1.3719999999999942e-06,0.0005238320341483507,0.3058,0.3032,6.572701865081787,0.01125900589600194,0.5783017771706087,6.571008826446532,0.00012676521376620643,0.005035180508506253,6.5887435638427725,6.560434957885742,0.3165199995040894,0.0012377480665109169,-1.7892373568274895,0.31679999828338623,1.5320202761515132e-06,0.0005535377631474682,0.3174000084400177,0.31439998745918274,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4472135954999581,-2.236067977499789,1.0,0.20000000000000007,0.20000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587645481872557,0.01393876975649402,0.5444989889161927,6.585427719116211,0.00019428930232455232,0.006233607339647762,6.607331595611572,6.57231194152832,0.30448000000000003,0.0024681977230359827,0.15753916976046134,0.304,6.092000000000012e-06,0.0011038115781237313,0.3074,0.3016,6.571419630889893,0.01117714338062384,0.5793027865142217,6.5694889663696285,0.0001249285341510233,0.004998570478667343,6.587302040100098,6.5592390625,0.3166800081729889,0.0011366550632050823,0.7413937688919878,0.3160000145435333,1.29198473270975e-06,0.0005083275976591769,0.3181999921798706,0.3158000111579895,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4472135954999581,-2.236067977499789,1.0,0.20000000000000007,0.20000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5881427153015135,0.013535955278432692,0.5457039538499979,6.585939012908938,0.00018322208529972985,0.0060534632285945186,6.6072739791870125,6.5732061988830575,0.30408,0.0019266551326067784,-0.4725001439954588,0.3052,3.7120000000000434e-06,0.0008616263691415258,0.306,0.302,6.571847737426758,0.010809166205296756,0.5829004198540074,6.570025280761719,0.00011683807405372949,0.004834006083027399,6.587249918365479,6.560017268371582,0.31667999625205995,0.0009230347133934568,-0.34994017657218074,0.31679999828338623,8.519930821293409e-07,0.000412793672947961,0.31779998540878296,0.31540000438690186,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3038404810405295,-0.5413870509510844,3.0,1.7,0.58309518948453,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5883514453125,0.013818773841463572,0.5293571091726516,6.586114129638673,0.0001909585104815179,0.006179943535041689,6.607774311065674,6.573132498168945,0.30391999999999997,0.00250439613479976,0.052407843222598616,0.3042,6.271999999999978e-06,0.001119999999999998,0.307,0.3014,6.572051547393798,0.011164233368340527,0.5877575671449529,6.570068229675293,0.00012464010670276804,0.004992796945656172,6.587958796691892,6.559846054840088,0.3164800047874451,0.001245787933250607,0.7782798926983282,0.3158000111579895,1.5519875746328185e-06,0.0005571333008594653,0.3181999921798706,0.31540000438690186,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.1401754250991378,0.404796008910937,1.0,1.3,0.5099019513592785,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58838121902466,0.013989387315453556,0.484548930227775,6.58632260131836,0.00019570295746177286,0.006256244200185488,6.607846203613281,6.572865829467774,0.30391999999999997,0.0016528762809115349,-0.051553948511755474,0.3034,2.731999999999948e-06,0.000739188744503046,0.3056,0.3018,6.5721594197082505,0.011353929616185322,0.5669530793164135,6.570176198577881,0.00012891171772929017,0.005077631686707695,6.588210804748536,6.55983648147583,0.3165999948978424,0.001200001686851924,-0.7523110417498268,0.3163999915122986,1.440004048447463e-06,0.0005366570689830635,0.31779998540878296,0.3147999942302704,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5477225575051662,0.6085806194501843,0.0,0.30000000000000004,0.24494897427831785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588351090545656,0.013872932476058732,0.5072006385780083,6.586274737548827,0.00019245825548528514,0.00620416401274636,6.607781080627443,6.572987071228027,0.3048,0.0021307275752662463,0.2915179686317489,0.3046,4.539999999999977e-06,0.0009528903399657252,0.3076,0.3024,6.572124176635742,0.01123358736099122,0.570746400709921,6.570253468322754,0.00012619348499702163,0.005023812994071766,6.58807405090332,6.559839839172362,0.31640000343322755,0.0010198065539078242,-0.3959977146030333,0.3165999948978424,1.0400054073933515e-06,0.00045607135568753965,0.3176000118255615,0.3149999976158142,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5811388300841898,0.0,3.0,2.5,0.7071067811865476,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588473506927492,0.013711843651046616,0.5058465831948722,6.586389009857178,0.00018801465631074736,0.006132122900117828,6.607699446105957,6.573194297027588,0.3046,0.002533771891863982,-0.7917960318515453,0.3046,6.419999999999984e-06,0.001133137237937222,0.307,0.3008,6.572187677001952,0.011126391404591584,0.5748714740486205,6.570389105224607,0.0001237965856881695,0.0049758735049872296,6.588026545715332,6.559988021850586,0.3164799988269806,0.0011627501692442336,0.6900602893717712,0.3165999948978424,1.3519879560774936e-06,0.0005199976838558981,0.3181999921798706,0.31540000438690186,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,2.2360679774997894,0.0,0.20000000000000004,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588701078796387,0.01375992663838826,0.5078171092128629,6.586535307312013,0.0001893355810938269,0.006153626265769264,6.6079661163330075,6.573430531311035,0.30488000000000004,0.002410808992848659,-0.052756205316266506,0.3044,5.811999999999965e-06,0.001078146557755481,0.3076,0.3018,6.572383439636232,0.011147111463626076,0.5715317987602447,6.570483329772949,0.00012425809398250383,0.004985139797087015,6.588212094116211,6.560175620269775,0.3166400015354157,0.0009939864241103509,-1.4198616678947933,0.31679999828338623,9.880090113156825e-07,0.00044452424260453614,0.3176000118255615,0.3149999976158142,0
double_random_08da786a-8612-4fb9-a675-9a4e991d2f9b,ft,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,2.2360679774997894,0.0,0.20000000000000004,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588276824493407,0.013952315960898921,0.5048218205928577,6.586188425445558,0.00019466712067275476,0.006239665386425056,6.607784097290039,6.5728744049072265,0.30472,0.0018899735447883968,-0.6038822033911363,0.305,3.5720000000000185e-06,0.0008452218643646198,0.3068,0.302,6.572145268249511,0.011253051103125812,0.5860314273638438,6.570188940429688,0.00012663115912956108,0.005032517444173663,6.588144729614258,6.559942832183838,0.3165599942207337,0.0014240734575094035,-0.3038828252215135,0.31679999828338623,2.027985212382788e-06,0.000636865011188837,0.3179999887943268,0.3147999942302704,0
