dataset_name,model_name,mutant,iter,nan_loss_ks_p,nan_loss_cosine_similarity,nan_loss_euclidean_distance,nan_loss_manhatttan_distance,nan_loss_mmd_rbf,test_not_well_ks_p,test_not_well_cosine_similarity,test_not_well_euclidean_distance,test_not_well_manhatttan_distance,test_not_well_mmd_rbf,test_turn_bad_ks_p,test_turn_bad_cosine_similarity,test_turn_bad_euclidean_distance,test_turn_bad_manhatttan_distance,test_turn_bad_mmd_rbf,sc_accuracy_ks_p,sc_accuracy_cosine_similarity,sc_accuracy_euclidean_distance,sc_accuracy_manhatttan_distance,sc_accuracy_mmd_rbf,died_relu_ks_p,died_relu_cosine_similarity,died_relu_euclidean_distance,died_relu_manhatttan_distance,died_relu_mmd_rbf,vanish_gradient_ks_p,vanish_gradient_cosine_similarity,vanish_gradient_euclidean_distance,vanish_gradient_manhatttan_distance,vanish_gradient_mmd_rbf,explode_gradient_ks_p,explode_gradient_cosine_similarity,explode_gradient_euclidean_distance,explode_gradient_manhatttan_distance,explode_gradient_mmd_rbf,nan_gradient_ks_p,nan_gradient_cosine_similarity,nan_gradient_euclidean_distance,nan_gradient_manhatttan_distance,nan_gradient_mmd_rbf,large_weight_ks_p,large_weight_cosine_similarity,large_weight_euclidean_distance,large_weight_manhatttan_distance,large_weight_mmd_rbf,nan_weight_ks_p,nan_weight_cosine_similarity,nan_weight_euclidean_distance,nan_weight_manhatttan_distance,nan_weight_mmd_rbf,weight_change_little_ks_p,weight_change_little_cosine_similarity,weight_change_little_euclidean_distance,weight_change_little_manhatttan_distance,weight_change_little_mmd_rbf,decrease_acc_ks_p,decrease_acc_cosine_similarity,decrease_acc_euclidean_distance,decrease_acc_manhatttan_distance,decrease_acc_mmd_rbf,increase_loss_ks_p,increase_loss_cosine_similarity,increase_loss_euclidean_distance,increase_loss_manhatttan_distance,increase_loss_mmd_rbf,cons_mean_weight_ks_p,cons_mean_weight_cosine_similarity,cons_mean_weight_euclidean_distance,cons_mean_weight_manhatttan_distance,cons_mean_weight_mmd_rbf,cons_std_weight_ks_p,cons_std_weight_cosine_similarity,cons_std_weight_euclidean_distance,cons_std_weight_manhatttan_distance,cons_std_weight_mmd_rbf,nan_acc_ks_p,nan_acc_cosine_similarity,nan_acc_euclidean_distance,nan_acc_manhatttan_distance,nan_acc_mmd_rbf,loss_ks_p,loss_cosine_similarity,loss_euclidean_distance,loss_manhatttan_distance,loss_mmd_rbf,accuracy_ks_p,accuracy_cosine_similarity,accuracy_euclidean_distance,accuracy_manhatttan_distance,accuracy_mmd_rbf,val_loss_ks_p,val_loss_cosine_similarity,val_loss_euclidean_distance,val_loss_manhatttan_distance,val_loss_mmd_rbf,val_accuracy_ks_p,val_accuracy_cosine_similarity,val_accuracy_euclidean_distance,val_accuracy_manhatttan_distance,val_accuracy_mmd_rbf
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.355950589121413e-05,0.9553284042456323,70.66823897621902,158.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9834300249025627,2.9782244945239653,5.894655870361328,1.999718864545199,5.084814709177543e-06,0.995880375372681,0.5749465185562914,1.28024,0.562962530795498,0.27928502178237746,0.9974465670877659,1.084533959368285,2.2363774116516097,1.383111342031941,0.0007271285034371466,0.9937097626505184,0.3324799681428102,0.7136000990867616,0.2093042144377093
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.101777651168483e-05,0.9148591051060255,69.3325320466518,155.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9833310862391115,3.02159453007488,5.989727454681397,1.9997832760910794,1.452804202273228e-06,0.9963277832512014,0.583258278295302,1.29964,0.5767301134849425,0.3202843670519502,0.9979014900873973,0.9728468614478719,2.008872714233397,1.2237524758722667,0.00031162650147242843,0.9957370173017396,0.3233115579961374,0.7020000815391543,0.1985051057679541
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0508888255509348e-05,0.9325068235061346,69.77105417004964,156.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9828147788583524,3.05918723028395,6.052700996322631,1.9998275631248064,1.452804202273228e-06,0.996418654809129,0.5877258231522586,1.3098400000000001,0.5841563997648467,0.3202843670519502,0.9984844152574972,0.9544922370147011,2.0123836708068836,1.1958007764084146,0.0007271285034371466,0.9962659317955477,0.31809848798118884,0.6928001046180727,0.19247133742600409
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0508888255509348e-05,0.9390493427508066,70.22107945624305,157.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9835386222334958,3.0015379204128885,5.9531539599609395,1.9997554480279744,1.452804202273228e-06,0.9970903260592281,0.5862816892927836,1.3074400000000002,0.5817539084995753,0.3202843670519502,0.997787836856275,1.0127444737431082,2.0938340393066395,1.2828743348498728,0.0004847523356241723,0.9958160848503765,0.32266534878494674,0.7010000944137573,0.19775293955587325
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.101777651168483e-05,0.9148591051060255,69.3325320466518,155.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9825631795796435,3.017681458691632,5.946044000930785,1.9997780934488707,1.452804202273228e-06,0.9966844226387608,0.5802259863191237,1.29324,0.5716999150539983,0.368013585656367,0.9973704876099805,1.0216635928815077,2.0822960136413564,1.2957693273365405,0.0007271285034371466,0.9936008642102315,0.32299036251815216,0.6900001168251038,0.1981310959674023
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.355950589121413e-05,0.9553284042456323,70.66823897621902,158.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9829333498254756,3.0386756940906934,6.011036325759887,1.9998045884661633,1.452804202273228e-06,0.9968051765292678,0.5838773871284964,1.30164,0.5777581740578279,0.3202843670519502,0.9975158102378421,1.030315189387754,2.114280855178833,1.30816113804253,0.0010576414595447892,0.9949199576490652,0.3183505472482898,0.6858000457286837,0.1927612831173946
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_2,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0508888255509348e-05,0.9290596857920673,70.66823897621902,158.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9823248172735273,3.0430686591828526,5.993584378356935,1.9998097401300912,5.084814709177543e-06,0.9957105693720639,0.5843138019934152,1.30124,0.5784830708988578,0.3202843670519502,0.9976945220667752,1.0276192615133442,2.121391493225097,1.3043121190028746,0.0010576414595447892,0.9947410581960076,0.32187551481103194,0.6934000849723817,0.1968352175555097
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0508888255509348e-05,0.9390493427508066,70.22107945624305,157.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9835684562594248,3.0202562537955324,5.997445192642212,1.9997815166304078,1.452804202273228e-06,0.9967399013184395,0.5916989464246155,1.3192400000000002,0.5907755221595627,0.421352807689402,0.9970598872890956,1.0631359164184424,2.156813729476928,1.354100135816748,0.0015099478346434214,0.9923800156002375,0.3405258927119701,0.7262000739574435,0.21897454461709964
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.101777651168483e-05,0.9148591051060255,69.3325320466518,155.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9836188433497911,2.9923902346173437,5.935809754867554,1.9997416646822441,5.084814709177543e-06,0.9958945368672578,0.5866880220355619,1.3068399999999998,0.5824297062179262,0.3202843670519502,0.9973654539289891,1.0494313804619022,2.1482411224365223,1.3351268721647451,0.00031162650147242843,0.995839325055307,0.3295079576808409,0.7168001234531405,0.20577766881381288
cifar10,double_random_8477b006-09f4-4dd5-826b-c7b563508209,ft_3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0508888255509348e-05,0.9390493427508066,70.22107945624305,157.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017658835083477875,0.9827306106416955,3.0068641427301084,5.928905926055908,1.9997631502993027,1.452804202273228e-06,0.9960939026057337,0.5852580039606464,1.30384,0.5800520026473457,0.3202843670519502,0.9983187636818784,0.9838718255841271,2.067467241287231,1.2403189376759673,0.0010576414595447892,0.996445688626922,0.3167524705490207,0.6904000937938692,0.19092610708576196
