dataset_name,model_name,mutant,iter,nan_loss_ks_p,nan_loss_cosine_similarity,nan_loss_euclidean_distance,nan_loss_manhatttan_distance,nan_loss_mmd_rbf,test_not_well_ks_p,test_not_well_cosine_similarity,test_not_well_euclidean_distance,test_not_well_manhatttan_distance,test_not_well_mmd_rbf,test_turn_bad_ks_p,test_turn_bad_cosine_similarity,test_turn_bad_euclidean_distance,test_turn_bad_manhatttan_distance,test_turn_bad_mmd_rbf,sc_accuracy_ks_p,sc_accuracy_cosine_similarity,sc_accuracy_euclidean_distance,sc_accuracy_manhatttan_distance,sc_accuracy_mmd_rbf,died_relu_ks_p,died_relu_cosine_similarity,died_relu_euclidean_distance,died_relu_manhatttan_distance,died_relu_mmd_rbf,vanish_gradient_ks_p,vanish_gradient_cosine_similarity,vanish_gradient_euclidean_distance,vanish_gradient_manhatttan_distance,vanish_gradient_mmd_rbf,explode_gradient_ks_p,explode_gradient_cosine_similarity,explode_gradient_euclidean_distance,explode_gradient_manhatttan_distance,explode_gradient_mmd_rbf,nan_gradient_ks_p,nan_gradient_cosine_similarity,nan_gradient_euclidean_distance,nan_gradient_manhatttan_distance,nan_gradient_mmd_rbf,large_weight_ks_p,large_weight_cosine_similarity,large_weight_euclidean_distance,large_weight_manhatttan_distance,large_weight_mmd_rbf,nan_weight_ks_p,nan_weight_cosine_similarity,nan_weight_euclidean_distance,nan_weight_manhatttan_distance,nan_weight_mmd_rbf,weight_change_little_ks_p,weight_change_little_cosine_similarity,weight_change_little_euclidean_distance,weight_change_little_manhatttan_distance,weight_change_little_mmd_rbf,decrease_acc_ks_p,decrease_acc_cosine_similarity,decrease_acc_euclidean_distance,decrease_acc_manhatttan_distance,decrease_acc_mmd_rbf,increase_loss_ks_p,increase_loss_cosine_similarity,increase_loss_euclidean_distance,increase_loss_manhatttan_distance,increase_loss_mmd_rbf,cons_mean_weight_ks_p,cons_mean_weight_cosine_similarity,cons_mean_weight_euclidean_distance,cons_mean_weight_manhatttan_distance,cons_mean_weight_mmd_rbf,cons_std_weight_ks_p,cons_std_weight_cosine_similarity,cons_std_weight_euclidean_distance,cons_std_weight_manhatttan_distance,cons_std_weight_mmd_rbf,nan_acc_ks_p,nan_acc_cosine_similarity,nan_acc_euclidean_distance,nan_acc_manhatttan_distance,nan_acc_mmd_rbf,loss_ks_p,loss_cosine_similarity,loss_euclidean_distance,loss_manhatttan_distance,loss_mmd_rbf,accuracy_ks_p,accuracy_cosine_similarity,accuracy_euclidean_distance,accuracy_manhatttan_distance,accuracy_mmd_rbf,val_loss_ks_p,val_loss_cosine_similarity,val_loss_euclidean_distance,val_loss_manhatttan_distance,val_loss_mmd_rbf,val_accuracy_ks_p,val_accuracy_cosine_similarity,val_accuracy_euclidean_distance,val_accuracy_manhatttan_distance,val_accuracy_mmd_rbf
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,0,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873779681858058,0.3803539114828037,0.5671698553747867,0.26938284380365407,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987618262930144,0.27690003202702795,0.5655970934241943,0.14761582461713374,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,1,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873775374282606,0.38035818767221374,0.5671999557203976,0.2693884734038836,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617548836718,0.276915284147295,0.5656303528159792,0.1476314713767839,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,2,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873776418280377,0.3803562221403728,0.5672085387892455,0.26938588577706857,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617801143326,0.2769281996917104,0.5656628969520265,0.14764472167364096,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,3,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.987377805128783,0.38035604349821983,0.5671723587698672,0.2693856505947676,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617868006506,0.27689690410799594,0.56558755668103,0.14761261585525465,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,4,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873775712940095,0.38035691325420906,0.5672136051840515,0.26938679562881007,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617650514393,0.2769307376752093,0.5656682613700563,0.14764732549954984,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,5,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873777726784707,0.3803562301977401,0.5671769483275148,0.26938589638459187,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617822327091,0.2769008488253564,0.5655968550056156,0.14761666253113637,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,6,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873775520665607,0.38035811313819123,0.567197571534607,0.2693883752795132,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617520818441,0.27691335724371785,0.5656255844443974,0.14762949457547503,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,7,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873776679157771,0.3803570019451414,0.5671889884657594,0.2693869123905541,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617715677007,0.2769092573594138,0.5656166437476806,0.14762528856221957,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,8,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873777685632665,0.3803554321720329,0.5671916706747743,0.26938484578475963,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.998761792178917,0.2769154789424177,0.5656327370017704,0.14763167121683152,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
blob,config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,9,1.0,0.0,0.0,0.0,0.0,0.0006660006660004214,0.0,4.358898943540674,9.0,1.999999988794407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.165834165834166,0.0,3.7416573867739413,6.0,1.9999983369425618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019314019314019326,0.0,5.477225575051661,10.0,1.9999999999998128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.919080919080919,0.9873774202288595,0.3803595839719326,0.567203949231598,0.26939031164118465,0.3506493506493509,0.9423016657240832,0.3887354120601465,0.7600000499999999,0.28050273558443806,0.165834165834166,0.9987617340773214,0.27691473480982365,0.5656279686301884,0.14763090781287302,0.165834165834166,0.9678976270384473,0.19725895938318808,0.3799999505620957,0.07632756916855032
