model,mutant,iter,nan_loss_mean,nan_loss_std,nan_loss_skew,nan_loss_median,nan_loss_var,nan_loss_sem,nan_loss_max,nan_loss_min,test_not_well_mean,test_not_well_std,test_not_well_skew,test_not_well_median,test_not_well_var,test_not_well_sem,test_not_well_max,test_not_well_min,test_turn_bad_mean,test_turn_bad_std,test_turn_bad_skew,test_turn_bad_median,test_turn_bad_var,test_turn_bad_sem,test_turn_bad_max,test_turn_bad_min,sc_accuracy_mean,sc_accuracy_std,sc_accuracy_skew,sc_accuracy_median,sc_accuracy_var,sc_accuracy_sem,sc_accuracy_max,sc_accuracy_min,died_relu_mean,died_relu_std,died_relu_skew,died_relu_median,died_relu_var,died_relu_sem,died_relu_max,died_relu_min,vanish_gradient_mean,vanish_gradient_std,vanish_gradient_skew,vanish_gradient_median,vanish_gradient_var,vanish_gradient_sem,vanish_gradient_max,vanish_gradient_min,explode_gradient_mean,explode_gradient_std,explode_gradient_skew,explode_gradient_median,explode_gradient_var,explode_gradient_sem,explode_gradient_max,explode_gradient_min,nan_gradient_mean,nan_gradient_std,nan_gradient_skew,nan_gradient_median,nan_gradient_var,nan_gradient_sem,nan_gradient_max,nan_gradient_min,large_weight_mean,large_weight_std,large_weight_skew,large_weight_median,large_weight_var,large_weight_sem,large_weight_max,large_weight_min,nan_weight_mean,nan_weight_std,nan_weight_skew,nan_weight_median,nan_weight_var,nan_weight_sem,nan_weight_max,nan_weight_min,weight_change_little_mean,weight_change_little_std,weight_change_little_skew,weight_change_little_median,weight_change_little_var,weight_change_little_sem,weight_change_little_max,weight_change_little_min,decrease_acc_mean,decrease_acc_std,decrease_acc_skew,decrease_acc_median,decrease_acc_var,decrease_acc_sem,decrease_acc_max,decrease_acc_min,increase_loss_mean,increase_loss_std,increase_loss_skew,increase_loss_median,increase_loss_var,increase_loss_sem,increase_loss_max,increase_loss_min,cons_mean_weight_mean,cons_mean_weight_std,cons_mean_weight_skew,cons_mean_weight_median,cons_mean_weight_var,cons_mean_weight_sem,cons_mean_weight_max,cons_mean_weight_min,cons_std_weight_mean,cons_std_weight_std,cons_std_weight_skew,cons_std_weight_median,cons_std_weight_var,cons_std_weight_sem,cons_std_weight_max,cons_std_weight_min,nan_acc_mean,nan_acc_std,nan_acc_skew,nan_acc_median,nan_acc_var,nan_acc_sem,nan_acc_max,nan_acc_min,loss_mean,loss_std,loss_skew,loss_median,loss_var,loss_sem,loss_max,loss_min,accuracy_mean,accuracy_std,accuracy_skew,accuracy_median,accuracy_var,accuracy_sem,accuracy_max,accuracy_min,val_loss_mean,val_loss_std,val_loss_skew,val_loss_median,val_loss_var,val_loss_sem,val_loss_max,val_loss_min,val_accuracy_mean,val_accuracy_std,val_accuracy_skew,val_accuracy_median,val_accuracy_var,val_accuracy_sem,val_accuracy_max,val_accuracy_min,label
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247622609138491,0.07077086026332667,0.16716634066068253,1.005607008934021,0.005008514662411309,0.03164969087498742,1.1060978174209597,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976024150848391,0.04766737063396368,-1.8913264708886928,1.106688380241394,0.002272178223155663,0.02131749620924401,1.1319890022277832,1.0150580406188965,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247682571411132,0.07077422404217032,0.1670752472779283,1.005623698234558,0.005008990788771321,0.03165119520261856,1.106112718582153,0.9414754509925842,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976090669631955,0.04767029399142972,-1.891570380705062,1.1066864728927612,0.0022724569292293397,0.021318803574447324,1.1319979429244995,1.0150575637817385,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247699975967408,0.07077010279161093,0.16676064542418287,1.0056439638137815,0.005008407449135179,0.031649352123337936,1.106102466583252,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976155757904054,0.0476710653335229,-1.8921974712160887,1.1066867113113403,0.002272530470033009,0.021319148529118183,1.131993293762207,1.0150575637817385,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024762761592865,0.07077404542665769,0.16732372957540273,1.0055996179580688,0.005008965506054606,0.03165111532333294,1.1061073541641235,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976005077362059,0.0476675525610743,-1.8910556244860297,1.106688380241394,0.002272195567162781,0.021317577569521264,1.131993532180786,1.0150580406188965,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024771010875702,0.07077062213539967,0.16674348937139616,1.005646824836731,0.005008480957431519,0.03164958438094099,1.106104850769043,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.097616648674011,0.04767165783866378,-1.892230997229992,1.1066865921020508,0.0022725869610866344,0.021319413505472583,1.1319949626922607,1.0150573253631592,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247636795043946,0.0707738029660532,0.16726754614366135,1.0056043863296509,0.005008931186277721,0.03165100689165424,1.106107473373413,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976023674011228,0.0476681141976266,-1.891176705030756,1.106688141822815,0.0022722491111579705,0.021317828741023184,1.131994128227234,1.0150579214096072,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024767804145813,0.0707744681767676,0.16711181598260474,1.0056208372116089,0.005009025345704288,0.03165130438292959,1.1061129570007324,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976081132888793,0.04766994208837231,-1.8914999699364048,1.1066867113113403,0.00227242337870877,0.021318646198615752,1.1319979429244995,1.0150578022003174,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247660636901856,0.07077359531101618,0.16714127584218064,1.0056158304214478,0.005008901793247489,0.0316509140254985,1.1061089038848877,0.9414754509925842,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976063251495358,0.04766923777870058,-1.8914329078373155,1.106687307357788,0.002272356230402295,0.021318331221755117,1.1319955587387085,1.0150578022003174,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247666239738464,0.07077077833006819,0.1669578858887495,1.0056266784667969,0.005008503065443648,0.0316496542333203,1.106101393699646,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.097609543800354,0.04766953345578434,-1.8917906439219343,1.1066879034042358,0.0022723844198921424,0.021318463452566848,1.1319917440414429,1.0150575637817385,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
config_random_22eb8478-2f48-45e5-8657-c29d7a9a9765,ft,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8366600265340756,0.5122408325718828,2.0,0.7000000000000001,0.3741657386773941,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3038404810405295,0.5413870509510851,1.0,1.7000000000000002,0.58309518948453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5811388300841898,0.0,2.0,2.5,0.7071067811865476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247690796852111,0.07077612587354276,0.16714596776270724,1.0056215524673462,0.00500925999366757,0.03165204572746465,1.1061187982559204,0.941475510597229,0.41333334,0.14794894427170258,-0.22415926353320248,0.42,0.02188889011111135,0.06616477931817101,0.56666666,0.22666667,1.0976085901260375,0.04767060407266792,-1.8914604958785564,1.1066856384277344,0.002272486492653063,0.02131894224699276,1.1320008039474487,1.0150574445724487,0.33199999630451205,0.08278485388979573,-1.3532388316770645,0.3866666555404663,0.0068533320335548275,0.03702251216099423,0.3866666555404663,0.20000000298023224,0
