not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.7492556587855022,0.43333334,0.6378609160582225,0.8199999928474426

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,1.7032036952177683,0.48666668,0.6657190505663554,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,1.678663657506307,0.48666668,0.6982703280448913,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,3,0,1.6436693000793456,0.50666666,0.716070849498113,0.7200000286102295

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,4,0,1.6254615863164266,0.48666668,0.7247434969743093,0.7066666483879089

