not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.43882036209106445,0.8111111,1.4219567775726318,0.5266666412353516

False,True,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.1755050420761108,0.64444447,0.6224251389503479,0.7599999904632568

False,True,0,2,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.5113521218299866,0.82222223,0.5713660717010498,0.7066666483879089

False,True,0,3,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.4848889708518982,0.7888889,0.8338907957077026,0.6200000047683716

False,True,0,3,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6784709692001343,0.71666664,0.5190143585205078,0.7400000095367432

