not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.668314569791158,0.78,0.6484413874149323,0.7400000095367432

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,0.6654675499598185,0.79333335,0.6245247787237167,0.7866666913032532

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,0.6527071889241537,0.8,0.637129012743632,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,0.650572275519371,0.79333335,0.6539475053548813,0.746666669845581

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,0.6443218723932902,0.79333335,0.6347572654485703,0.7733333110809326

