not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6393923004468282,0.80833334,0.6454847667614619,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,0.6248315860827763,0.7916667,0.6310721510648727,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,0.6274332682291667,0.8333333,0.6387524362405141,0.7799999713897705

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,0.6207176764806112,0.825,0.6281611178318659,0.7799999713897705

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,0.6136721432209015,0.825,0.6303918029864629,0.7933333516120911

