not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.6285483916600545,0.23333333,0.6430334709088008,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,1.5809143749872843,0.25333333,0.6548485495646794,0.753333330154419

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,1.552355850537618,0.24666667,0.657715381582578,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,1.5280111424128215,0.22,0.6921206716696421,0.6933333277702332

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,4,0,1.500052858988444,0.32666665,0.682394431034724,0.7400000095367432

