A,B,C,AB,AC,BC,ABC
0.8466666666666667,0.86,0.8666666666666667,0.8466666666666667,0.8466666666666667,0.8533333333333334,0.8466666666666667
0.8,0.8066666666666666,0.8,0.8333333333333334,0.8666666666666667,0.8,0.8266666666666667
0.7733333333333333,0.8,0.84,0.8,0.8133333333333334,0.8,0.7933333333333333
0.9714285714285714,0.9214285714285714,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9214285714285714,0.9285714285714286
0.9214285714285714,0.9214285714285714,0.9285714285714286,0.9285714285714286,0.9214285714285714,0.9142857142857143,0.9142857142857143
0.9142857142857143,0.8571428571428571,0.8214285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.9357142857142857,0.9214285714285714,0.9,0.9071428571428571,0.9357142857142857,0.9357142857142857,0.9285714285714286
0.9357142857142857,0.9214285714285714,0.9,0.9285714285714286,0.9357142857142857,0.9285714285714286,0.9285714285714286
0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
0.7785714285714286,0.8142857142857143,0.8357142857142857,0.8214285714285714,0.85,0.8428571428571429,0.8214285714285714
0.8466666666666667,0.8733333333333333,0.86,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.86
0.9066666666666666,0.8533333333333334,0.8666666666666667,0.8866666666666667,0.92,0.8333333333333334,0.8333333333333334
0.8533333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8733333333333333,0.8733333333333333,0.8666666666666667
0.8285714285714286,0.9214285714285714,0.9285714285714286,0.9214285714285714,0.9214285714285714,0.9285714285714286,0.9214285714285714
0.9857142857142858,1.0,0.9285714285714286,0.9928571428571429,1.0,0.9785714285714285,0.9714285714285714
0.85,0.8214285714285714,0.7857142857142857,0.85,0.85,0.8285714285714286,0.8357142857142857
0.7214285714285714,0.7714285714285715,0.8785714285714286,0.7214285714285714,0.7285714285714285,0.7642857142857142,0.7142857142857143
0.8571428571428571,0.8571428571428571,0.9071428571428571,0.8714285714285714,0.9,0.9,0.8928571428571429
0.9071428571428571,0.7714285714285715,0.7642857142857142,0.75,0.75,0.7642857142857142,0.75
0.8357142857142857,0.8571428571428571,0.8571428571428571,0.8428571428571429,0.8428571428571429,0.85,0.85
0.76,0.8133333333333334,0.8266666666666667,0.8333333333333334,0.8533333333333334,0.84,0.84
0.7933333333333333,0.8,0.84,0.8066666666666666,0.8133333333333334,0.8,0.8
0.92,0.9,0.8333333333333334,0.9266666666666666,0.9266666666666666,0.92,0.9133333333333333
0.8571428571428571,0.9142857142857143,0.9285714285714286,0.8928571428571429,0.9071428571428571,0.8928571428571429,0.8785714285714286
0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9214285714285714,0.9285714285714286,0.9285714285714286,0.9285714285714286
0.8214285714285714,0.9142857142857143,0.9,0.8428571428571429,0.8642857142857143,0.8714285714285714,0.8428571428571429
0.9214285714285714,0.8642857142857143,0.8571428571428571,0.8785714285714286,0.9285714285714286,0.85,0.8714285714285714
0.9785714285714285,0.8928571428571429,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9214285714285714
0.9071428571428571,0.9285714285714286,0.8571428571428571,0.9214285714285714,0.9285714285714286,0.9214285714285714,0.9071428571428571
0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7928571428571428,0.7857142857142857,0.7857142857142857
0.8,0.7933333333333333,0.8,0.7933333333333333,0.7933333333333333,0.8,0.7933333333333333
0.9266666666666666,0.86,0.78,0.9266666666666666,0.92,0.88,0.9066666666666666
0.82,0.8533333333333334,0.8333333333333334,0.8,0.8066666666666666,0.82,0.8066666666666666
0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9785714285714285,0.9928571428571429,0.9857142857142858,0.9642857142857143
0.85,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8642857142857143,0.8571428571428571
0.9928571428571429,0.9285714285714286,0.9142857142857143,0.9214285714285714,0.9214285714285714,0.9142857142857143,0.9285714285714286
