A,B,C,AB,AC,BC,ABC
0.7763546798029557,0.7807881773399015,0.7729064039408867,0.7783251231527094,0.7817733990147783,0.7935960591133004,0.7866995073891626
0.7763546798029557,0.7807881773399015,0.7847290640394089,0.776847290640394,0.7827586206896552,0.7886699507389162,0.7876847290640394
0.7463054187192119,0.7931034482758621,0.8044334975369458,0.7980295566502463,0.7970443349753694,0.8024630541871921,0.8029556650246306
0.7620689655172413,0.783743842364532,0.7931034482758621,0.7832512315270936,0.7901477832512315,0.7940886699507389,0.7960591133004926
0.7660098522167488,0.7807881773399015,0.7970443349753694,0.7812807881773399,0.7798029556650247,0.777832512315271,0.783743842364532
0.7842364532019704,0.7876847290640394,0.7896551724137931,0.787192118226601,0.7891625615763547,0.7916256157635468,0.7891625615763547
0.7596059113300493,0.7950738916256158,0.7980295566502463,0.7960591133004926,0.7916256157635468,0.7975369458128079,0.7995073891625616
0.758128078817734,0.7665024630541872,0.7911330049261084,0.7665024630541872,0.7719211822660098,0.7714285714285715,0.7699507389162562
0.7722772277227723,0.7787128712871287,0.7935643564356436,0.7787128712871287,0.7876237623762377,0.7836633663366337,0.7821782178217822
0.7787128712871287,0.7841584158415842,0.803960396039604,0.7846534653465347,0.7856435643564357,0.7871287128712872,0.7871287128712872
0.7733990147783252,0.7896551724137931,0.8083743842364532,0.7940886699507389,0.8049261083743843,0.8029556650246306,0.8054187192118226
0.767487684729064,0.7955665024630542,0.7881773399014779,0.7975369458128079,0.7842364532019704,0.7935960591133004,0.7980295566502463
0.7763546798029557,0.7906403940886699,0.7832512315270936,0.7901477832512315,0.7793103448275862,0.7891625615763547,0.7881773399014779
0.7596059113300493,0.7571428571428571,0.7980295566502463,0.7556650246305419,0.7645320197044335,0.7694581280788177,0.7645320197044335
0.7566502463054188,0.7827586206896552,0.7921182266009852,0.7793103448275862,0.7783251231527094,0.7911330049261084,0.7852216748768472
0.761576354679803,0.7857142857142857,0.8054187192118226,0.7822660098522167,0.7911330049261084,0.7931034482758621,0.7926108374384236
0.7911330049261084,0.7729064039408867,0.7822660098522167,0.7724137931034483,0.780295566502463,0.7783251231527094,0.777832512315271
0.761576354679803,0.7931034482758621,0.7965517241379311,0.7911330049261084,0.7990147783251231,0.7926108374384236,0.7990147783251231
0.7722772277227723,0.7806930693069307,0.7826732673267327,0.7806930693069307,0.7816831683168317,0.7871287128712872,0.7876237623762377
0.7688118811881188,0.7886138613861386,0.8044554455445545,0.7871287128712872,0.8004950495049505,0.7945544554455446,0.7915841584158416
0.7487684729064039,0.780295566502463,0.7916256157635468,0.7798029556650247,0.7788177339901478,0.7926108374384236,0.7881773399014779
0.7625615763546798,0.7935960591133004,0.7931034482758621,0.7935960591133004,0.7916256157635468,0.7950738916256158,0.7985221674876847
0.7970443349753694,0.7916256157635468,0.8029556650246306,0.7931034482758621,0.8039408866995074,0.8059113300492611,0.8009852216748768
0.7798029556650247,0.7985221674876847,0.8182266009852217,0.7980295566502463,0.7940886699507389,0.8014778325123153,0.7970443349753694
0.7807881773399015,0.7788177339901478,0.783743842364532,0.7793103448275862,0.7857142857142857,0.7866995073891626,0.7876847290640394
0.758128078817734,0.7753694581280788,0.7931034482758621,0.7758620689655172,0.7807881773399015,0.7812807881773399,0.7847290640394089
0.741871921182266,0.7660098522167488,0.7694581280788177,0.7669950738916256,0.7620689655172413,0.765024630541872,0.7655172413793103
0.7620689655172413,0.7753694581280788,0.780295566502463,0.7748768472906404,0.7842364532019704,0.7857142857142857,0.7847290640394089
0.7797029702970297,0.7925742574257426,0.807920792079208,0.7910891089108911,0.8014851485148515,0.8004950495049505,0.7985148514851486
0.7668316831683168,0.7742574257425743,0.7920792079207921,0.7752475247524753,0.7762376237623763,0.7866336633663367,0.7797029702970297
0.7610837438423645,0.8064039408866995,0.7832512315270936,0.8049261083743843,0.7950738916256158,0.8044334975369458,0.8024630541871921
0.7586206896551724,0.7807881773399015,0.7906403940886699,0.780295566502463,0.783743842364532,0.7906403940886699,0.7891625615763547
0.761576354679803,0.777832512315271,0.7935960591133004,0.7763546798029557,0.7876847290640394,0.7832512315270936,0.7842364532019704
0.7536945812807881,0.7669950738916256,0.7965517241379311,0.7684729064039408,0.7738916256157635,0.7729064039408867,0.777832512315271
0.7738916256157635,0.787192118226601,0.7911330049261084,0.7862068965517242,0.7906403940886699,0.787192118226601,0.7896551724137931
0.7738916256157635,0.7748768472906404,0.7866995073891626,0.776847290640394,0.774384236453202,0.7783251231527094,0.7822660098522167
0.7699507389162562,0.7788177339901478,0.7921182266009852,0.780295566502463,0.783743842364532,0.7862068965517242,0.7783251231527094
0.7596059113300493,0.7945812807881774,0.7847290640394089,0.7935960591133004,0.7832512315270936,0.8009852216748768,0.7960591133004926
0.7727722772277228,0.7648514851485149,0.8004950495049505,0.7678217821782178,0.7846534653465347,0.7787128712871287,0.7777227722772277
0.7801980198019802,0.8004950495049505,0.8054455445544555,0.7980198019801981,0.8024752475247525,0.806930693069307,0.799009900990099
0.7645320197044335,0.7901477832512315,0.7876847290640394,0.7931034482758621,0.7753694581280788,0.7822660098522167,0.7857142857142857
0.7551724137931034,0.7935960591133004,0.8078817733990148,0.7891625615763547,0.7945812807881774,0.7970443349753694,0.7960591133004926
0.7561576354679803,0.765024630541872,0.7862068965517242,0.765024630541872,0.7758620689655172,0.7758620689655172,0.7753694581280788
0.7719211822660098,0.7945812807881774,0.7906403940886699,0.7916256157635468,0.7935960591133004,0.7935960591133004,0.7901477832512315
0.7788177339901478,0.7886699507389162,0.803448275862069,0.7916256157635468,0.8,0.8049261083743843,0.8064039408866995
0.7832512315270936,0.7857142857142857,0.8137931034482758,0.7847290640394089,0.7950738916256158,0.7955665024630542,0.7891625615763547
0.765024630541872,0.767487684729064,0.7694581280788177,0.767487684729064,0.7719211822660098,0.7798029556650247,0.7758620689655172
0.7600985221674876,0.7694581280788177,0.7827586206896552,0.770935960591133,0.770935960591133,0.7738916256157635,0.7738916256157635
0.7702970297029703,0.7831683168316832,0.7930693069306931,0.7821782178217822,0.7945544554455446,0.799009900990099,0.7940594059405941
0.7985148514851486,0.7851485148514852,0.7955445544554456,0.7861386138613862,0.7910891089108911,0.7856435643564357,0.7930693069306931
0.777832512315271,0.7748768472906404,0.7827586206896552,0.7738916256157635,0.776847290640394,0.780295566502463,0.777832512315271
0.7536945812807881,0.7783251231527094,0.7975369458128079,0.7798029556650247,0.7827586206896552,0.7847290640394089,0.7847290640394089
0.7822660098522167,0.7822660098522167,0.8103448275862069,0.7857142857142857,0.7960591133004926,0.7901477832512315,0.787192118226601
0.7665024630541872,0.803448275862069,0.7832512315270936,0.8059113300492611,0.7862068965517242,0.8024630541871921,0.7990147783251231
0.7660098522167488,0.8103448275862069,0.7940886699507389,0.8083743842364532,0.8029556650246306,0.8073891625615763,0.8123152709359606
0.7576354679802956,0.7763546798029557,0.7891625615763547,0.7753694581280788,0.7753694581280788,0.7763546798029557,0.7738916256157635
0.7714285714285715,0.787192118226601,0.7931034482758621,0.7866995073891626,0.7911330049261084,0.7950738916256158,0.7940886699507389
0.7783251231527094,0.7822660098522167,0.7881773399014779,0.7812807881773399,0.7896551724137931,0.7965517241379311,0.7965517241379311
0.7623762376237624,0.7752475247524753,0.802970297029703,0.7732673267326733,0.7782178217821782,0.7816831683168317,0.7777227722772277
0.7742574257425743,0.7841584158415842,0.8123762376237624,0.7811881188118812,0.7985148514851486,0.7905940594059406,0.7856435643564357
0.7773399014778325,0.787192118226601,0.8004926108374384,0.7891625615763547,0.7891625615763547,0.7940886699507389,0.7945812807881774
0.7724137931034483,0.7891625615763547,0.7926108374384236,0.7852216748768472,0.7911330049261084,0.7876847290640394,0.7886699507389162
0.7610837438423645,0.774384236453202,0.7960591133004926,0.774384236453202,0.783743842364532,0.7881773399014779,0.7857142857142857
0.777832512315271,0.7911330049261084,0.7921182266009852,0.787192118226601,0.7881773399014779,0.7990147783251231,0.8004926108374384
0.741871921182266,0.7448275862068966,0.777832512315271,0.7467980295566502,0.758128078817734,0.7576354679802956,0.7596059113300493
0.7812807881773399,0.8004926108374384,0.8098522167487685,0.8009852216748768,0.8049261083743843,0.8088669950738916,0.8068965517241379
0.7655172413793103,0.7847290640394089,0.7852216748768472,0.7866995073891626,0.7733990147783252,0.7817733990147783,0.7881773399014779
0.7665024630541872,0.7812807881773399,0.7817733990147783,0.7822660098522167,0.777832512315271,0.7847290640394089,0.7832512315270936
0.7742574257425743,0.7905940594059406,0.8128712871287128,0.7896039603960396,0.7945544554455446,0.7925742574257426,0.7950495049504951
0.7782178217821782,0.7886138613861386,0.8,0.7896039603960396,0.7940594059405941,0.7985148514851486,0.7970297029702971
0.7551724137931034,0.7832512315270936,0.7866995073891626,0.7827586206896552,0.7842364532019704,0.787192118226601,0.7886699507389162
0.7679802955665025,0.7985221674876847,0.8123152709359606,0.7990147783251231,0.8088669950738916,0.8088669950738916,0.8073891625615763
0.7635467980295566,0.7640394088669951,0.7793103448275862,0.7630541871921183,0.7704433497536946,0.7719211822660098,0.7719211822660098
0.7645320197044335,0.7955665024630542,0.780295566502463,0.7940886699507389,0.7891625615763547,0.7980295566502463,0.7975369458128079
0.7660098522167488,0.7719211822660098,0.7866995073891626,0.774384236453202,0.7881773399014779,0.7886699507389162,0.7896551724137931
0.7729064039408867,0.7684729064039408,0.7783251231527094,0.7738916256157635,0.7729064039408867,0.767487684729064,0.7699507389162562
0.7807881773399015,0.7926108374384236,0.787192118226601,0.7901477832512315,0.7817733990147783,0.7916256157635468,0.7965517241379311
0.7807881773399015,0.7753694581280788,0.8167487684729065,0.7724137931034483,0.7852216748768472,0.7827586206896552,0.7783251231527094
0.7465346534653465,0.7861386138613862,0.7856435643564357,0.7826732673267327,0.7757425742574258,0.7876237623762377,0.7841584158415842
0.7777227722772277,0.7915841584158416,0.807920792079208,0.7935643564356436,0.7930693069306931,0.7965346534653466,0.7955445544554456
0.7458128078817734,0.7832512315270936,0.7842364532019704,0.7832512315270936,0.7753694581280788,0.7827586206896552,0.7832512315270936
0.7738916256157635,0.7704433497536946,0.7911330049261084,0.7694581280788177,0.7817733990147783,0.7793103448275862,0.7788177339901478
0.7827586206896552,0.7911330049261084,0.7906403940886699,0.7901477832512315,0.7812807881773399,0.7935960591133004,0.7960591133004926
0.7610837438423645,0.7719211822660098,0.7857142857142857,0.7714285714285715,0.7827586206896552,0.774384236453202,0.7807881773399015
0.7635467980295566,0.7665024630541872,0.7931034482758621,0.7669950738916256,0.7645320197044335,0.765024630541872,0.7714285714285715
