not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,0.5960203488667806,0.81666666,0.6300398649772009,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,0.5858597815036773,0.81666666,0.6422539790471394,0.753333330154419

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,0.5710132916768392,0.825,0.6298051150639852,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,3,0,0.563051442305247,0.81666666,0.6278279280662536,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,5,0,4,0,0.5620716432730357,0.8333333,0.6371510960658391,0.8066666722297668

