not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.7509273858865102,0.44666666,0.6358153649171193,0.8199999928474426

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,1.6952509355545045,0.47333333,0.6622355703512828,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,1.675780202547709,0.47333333,0.694086963335673,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,1.6342284282048543,0.5,0.7286593584219615,0.7333333492279053

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,4,0,1.6023057460784913,0.52666664,0.7534430503845215,0.699999988079071

