not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,0.6098884171909756,0.8,0.6851706435283025,0.7400000095367432

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,0.6046968261400859,0.8333333,0.6324562078714371,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,0.6000752965609233,0.81666666,0.6216231495141983,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,0.5888904293378194,0.8333333,0.6309950298070908,0.7866666913032532

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,0.5854568746354845,0.8111111,0.6316346925497055,0.7733333110809326

