not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.6126390027999877,0.18666667,0.6274720305204391,0.8133333325386047

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,1.5793177668253582,0.22666667,0.6565980088710784,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,2,0,1.5252437003453572,0.22666667,0.6791894249121349,0.7200000286102295

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,1.502423817316691,0.3,0.6589628795782725,0.7866666913032532

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,1.4680419778823852,0.24666667,0.6773967603842418,0.7333333492279053

