val_loss,val_accuracy,loss,accuracy
0.6455243710676829,0.7866666913032532,0.6431935946146647,0.76666665
0.6457497960329056,0.7933333516120911,0.6287148555119833,0.80833334
0.656151194969813,0.7733333110809326,0.6193695962429047,0.825
0.634440874059995,0.7933333516120911,0.6122610648473104,0.81666666
0.6368230529626211,0.7866666913032532,0.6107832233111063,0.8
