not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6671900796890259,0.7866667,0.651731808980306,0.746666669845581

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,0.6615330624580383,0.8066667,0.6482160302003225,0.746666669845581

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,2,0,0.6626096200942994,0.78,0.6301536186536153,0.7866666913032532

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,3,0,0.6477783433596294,0.81333333,0.6258093899488449,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,4,0,0.6400386699040731,0.8066667,0.6186093729734421,0.800000011920929

