not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.40841105580329895,0.82222223,1.3601709604263306,0.54666668176651

False,True,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.025797724723816,0.6666667,0.6043234467506409,0.7200000286102295

False,True,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.5281394720077515,0.76666665,0.5251011848449707,0.753333330154419

False,True,0,2,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.3996041715145111,0.84444445,0.695707380771637,0.6266666650772095

False,True,0,3,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.5562354326248169,0.75555557,0.9467816352844238,0.6333333253860474

