not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.6388703680038452,0.20666666,0.6286791388193766,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,1.5930534934997558,0.21333334,0.646484072804451,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,2,0,1.559527047475179,0.23333333,0.6688543258110682,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,3,0,1.5285803985595703,0.24666667,0.6903317979971568,0.746666669845581

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,4,0,1.4928328816095988,0.26666668,0.7069781998793284,0.699999988079071

