not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6740708065032959,0.7733333,0.631302571495374,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,0.6569152100880941,0.79333335,0.6314786563316981,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,0.6533509786923727,0.79333335,0.6247311526536942,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,3,0,0.6486581309636434,0.8066667,0.6206891043980917,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,4,0,0.6423850186665853,0.7866667,0.6236009776592255,0.7866666913032532

