not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6610297520955404,0.7888889,0.6693927468856176,0.753333330154419

False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,0.6532265848583645,0.78333336,0.6549871257940928,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,0.6424446226822005,0.8,0.6236139567693074,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,0.635741036468082,0.81666666,0.6201145527760188,0.800000011920929

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,4,0,0.631560911072625,0.82222223,0.6462671905755997,0.7666666507720947

