not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.4039958119392395,0.8277778,1.4971399307250977,0.5533333420753479

False,True,0,1,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.3031580448150635,0.6166667,0.6371471881866455,0.7599999904632568

False,True,0,2,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.5359081029891968,0.82222223,0.596614420413971,0.6933333277702332

False,True,0,3,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.48406362533569336,0.7777778,0.8099365234375,0.6399999856948853

False,True,0,3,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6450532078742981,0.75,0.519821286201477,0.746666669845581

