A,B,C,AB,AC,BC,ABC
0.8974082073434125,0.9434782608695653,0.9360529217199558,0.9383378016085792,0.9257265877287406,0.9534756431308157,0.9422028353326063
0.8661971830985915,0.9267605633802817,0.9183098591549296,0.9190140845070423,0.9028169014084507,0.9401408450704225,0.9253521126760563
0.8477698771816419,0.9161387631975868,0.9125619478560655,0.9023378582202112,0.8862529627235509,0.9334733893557423,0.91590174531351
0.9058050383351589,0.9337641357027463,0.9114064230343301,0.9226579520697168,0.9373979314099075,0.9190687361419068,0.91280353200883
0.8788732394366198,0.9133802816901408,0.8873239436619719,0.9,0.9190140845070423,0.8971830985915493,0.8887323943661972
0.86714070243482,0.8979422538246067,0.8806291747468218,0.8879336349924586,0.9083710407239819,0.891769015298427,0.8808661926308984
0.9200438116100766,0.946843853820598,0.9334811529933481,0.9264458169567659,0.9502212389380531,0.9441062534587715,0.9368770764119603
0.8964539007092198,0.9319148936170213,0.9148936170212766,0.9070921985815603,0.9361702127659575,0.9283687943262411,0.9191489361702128
0.8891748003549246,0.9330412599822537,0.9147515527950311,0.9116348713398403,0.9372559893522626,0.9288930789707188,0.9189662821650401
0.9080086580086579,0.9353287012292891,0.9318181818181818,0.9448312801285484,0.9265106151333696,0.9049676025917927,0.8961748633879781
0.8794326241134752,0.9141843971631206,0.9106382978723404,0.926950354609929,0.9042553191489362,0.875177304964539,0.8652482269503546
0.8687836021505377,0.9016801075268818,0.9035282258064515,0.91690188172043,0.8991935483870968,0.8630376344086022,0.8575268817204301
0.8989130434782608,0.9416893732970028,0.9268024215740231,0.9269085002707093,0.9098039215686274,0.9463792150359314,0.9434167573449402
0.8671428571428571,0.9235714285714286,0.905,0.9035714285714286,0.885,0.9307142857142857,0.9257142857142857
0.8525815217391305,0.9164402173913043,0.9003170289855073,0.8912590579710145,0.8860960144927537,0.9308423913043479,0.9180706521739131
0.9137380191693291,0.905982905982906,0.9382585751978891,0.9175588865096359,0.9438202247191012,0.939279957012359,0.9291422482685137
0.8842857142857142,0.8742857142857143,0.9164285714285715,0.89,0.925,0.9192857142857143,0.905
0.8621376811594202,0.852536231884058,0.8935688405797102,0.8709692028985507,0.9095561594202899,0.9052083333333333,0.8853713768115941
0.8846572361262242,0.9301310043668123,0.9236768802228413,0.929608938547486,0.9249720044792834,0.9165284687672748,0.9218749999999999
0.8474820143884892,0.9079136690647482,0.9014388489208633,0.9093525179856116,0.9035971223021583,0.8913669064748202,0.8992805755395683
0.82691163003663,0.8952152014652014,0.8971611721611721,0.9071428571428571,0.9017628205128205,0.8825778388278388,0.8955128205128204
0.940649496080627,0.9391891891891891,0.9403234802007809,0.952166572875633,0.9446575342465753,0.9467849223946785,0.9493949394939493
0.9237410071942446,0.9223021582733812,0.923021582733813,0.9388489208633094,0.9273381294964029,0.9309352517985612,0.9338129496402877
0.9240384615384616,0.9249084249084248,0.9215201465201465,0.9429601648351649,0.9184180402930403,0.9275641025641025,0.9273008241758242
0.9133144475920679,0.9519015659955258,0.9430344049633391,0.943653955606147,0.9322128851540616,0.9330332020258864,0.9417091114883985
