A,B,C,AB,AC,BC,ABC
0.6666666666666666,0.7843137254901961,0.8130081300813008,0.7843137254901961,0.7812500000000001,0.7812500000000001,0.8081632653061225
0.625,0.7708333333333334,0.8083333333333333,0.7708333333333334,0.7666666666666667,0.7666666666666667,0.8041666666666667
0.6188811188811189,0.7709790209790209,0.8118881118881118,0.7709790209790209,0.7664335664335664,0.7664335664335664,0.808041958041958
0.6153846153846154,0.7047619047619047,0.6413793103448276,0.7047619047619047,0.7025316455696202,0.7025316455696202,0.7025316455696202
0.5416666666666666,0.6125,0.5666666666666667,0.6125,0.6083333333333333,0.6083333333333333,0.6083333333333333
0.5293706293706294,0.5905594405594405,0.5531468531468531,0.5905594405594405,0.586013986013986,0.586013986013986,0.586013986013986
0.7790262172284645,0.8178694158075602,0.7926829268292682,0.8178694158075602,0.7882736156351792,0.7882736156351792,0.7857142857142856
0.7541666666666667,0.7791666666666667,0.7166666666666667,0.7791666666666667,0.7291666666666666,0.7291666666666666,0.725
0.7564285714285715,0.765,0.6742857142857144,0.765,0.7021428571428573,0.7021428571428573,0.6971428571428572
0.6643598615916955,0.6794871794871794,0.7570977917981072,0.6794871794871794,0.6915887850467289,0.6915887850467289,0.6981132075471698
0.5958333333333333,0.5833333333333334,0.6791666666666667,0.5833333333333334,0.5875,0.5875,0.6
0.5778571428571428,0.5485714285714286,0.6435714285714286,0.5485714285714286,0.5464285714285715,0.5464285714285715,0.5614285714285714
0.4435146443514644,0.6037735849056604,0.6821192052980132,0.6037735849056604,0.515625,0.515625,0.5475285171102662
0.4217391304347826,0.5434782608695652,0.5826086956521739,0.5434782608695652,0.4608695652173913,0.4608695652173913,0.4826086956521739
0.4238461538461538,0.5326923076923077,0.5511538461538461,0.5326923076923077,0.4538461538461538,0.4538461538461538,0.4719230769230769
0.6690909090909092,0.7167235494880545,0.7675276752767527,0.7167235494880545,0.785234899328859,0.785234899328859,0.7397260273972603
0.6043478260869565,0.6391304347826087,0.7260869565217392,0.6391304347826087,0.7217391304347827,0.7217391304347827,0.6695652173913044
0.5888461538461539,0.6138461538461538,0.7150000000000001,0.6138461538461538,0.695,0.695,0.6453846153846154
0.7686567164179103,0.7490909090909091,0.6949806949806949,0.7490909090909091,0.7686832740213523,0.7659574468085107,0.757142857142857
0.7304347826086957,0.7,0.6565217391304348,0.7,0.717391304347826,0.7130434782608696,0.7043478260869566
0.7211538461538461,0.6861538461538461,0.6511538461538462,0.6861538461538461,0.7003846153846155,0.6953846153846155,0.6876923076923077
0.7826086956521738,0.8088235294117647,0.8148148148148148,0.8088235294117647,0.8148148148148148,0.8148148148148148,0.7942238267148014
0.782608695652174,0.7739130434782608,0.782608695652174,0.7739130434782608,0.782608695652174,0.782608695652174,0.7521739130434782
0.7961538461538461,0.763076923076923,0.7730769230769231,0.763076923076923,0.7730769230769231,0.7730769230769231,0.7380769230769231
0.7199999999999999,0.623728813559322,0.6801346801346801,0.623728813559322,0.6735395189003436,0.6689419795221841,0.6510067114093959
0.6956521739130435,0.5173913043478261,0.5869565217391305,0.5173913043478261,0.5869565217391305,0.5782608695652174,0.5478260869565217
0.6961538461538461,0.4888461538461539,0.5584615384615383,0.4888461538461539,0.561923076923077,0.551923076923077,0.5180769230769231
0.8148148148148148,0.7762237762237763,0.744360902255639,0.7762237762237763,0.8,0.8,0.7972508591065293
0.782608695652174,0.7217391304347827,0.7043478260869566,0.7217391304347827,0.7478260869565218,0.7478260869565218,0.7434782608695653
0.7730769230769231,0.701923076923077,0.6957692307692308,0.701923076923077,0.7261538461538461,0.7261538461538461,0.7211538461538463
0.704119850187266,0.6917808219178082,0.8055555555555556,0.6917808219178082,0.7558528428093645,0.7583892617449665,0.7350993377483444
0.6708333333333333,0.625,0.7666666666666667,0.625,0.6958333333333333,0.7,0.6666666666666666
0.6660839160839161,0.6111888111888111,0.7552447552447552,0.6111888111888111,0.6800699300699301,0.6846153846153846,0.6496503496503496
