A,B,C,AB,AC,BC,ABC
0.9723320158102767,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666
0.9553191489361702,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191
0.8986486486486487,0.9500000000000001,0.9500000000000001,0.9500000000000001,0.9500000000000001,0.9500000000000001,0.9500000000000001
0.9879839786381842,0.9866666666666666,0.9866666666666666,0.9853137516688918,0.9866666666666666,0.9853137516688918,0.9893048128342246
0.9808510638297873,0.9787234042553191,0.9787234042553191,0.9765957446808511,0.9787234042553191,0.9765957446808511,0.9829787234042553
0.9550000000000001,0.9500000000000001,0.9500000000000001,0.9486486486486486,0.9500000000000001,0.9486486486486486,0.9600000000000001
0.9932885906040269,0.990578734858681,0.9891304347826088,0.9878869448183043,0.986449864498645,0.9891891891891892,0.9905277401894451
0.9893617021276596,0.9851063829787234,0.9829787234042553,0.9808510638297873,0.9787234042553191,0.9829787234042553,0.9851063829787234
0.975,0.9722972972972973,0.981891891891892,0.9659459459459457,0.9718918918918918,0.9745945945945946,0.9795945945945946
0.9743589743589743,0.9844559585492229,0.9816753926701569,0.9768637532133677,0.9768637532133677,0.9908735332464146,0.975609756097561
0.9574468085106383,0.9744680851063829,0.9702127659574468,0.9617021276595744,0.9617021276595744,0.9851063829787234,0.9595744680851064
0.8888888888888888,0.9333333333333333,0.9434210526315789,0.9,0.9,0.9611111111111111,0.8944444444444444
0.9726205997392439,0.9866666666666666,0.9853137516688919,0.9907038512616202,0.9920424403183024,0.983957219251337,0.9825970548862115
0.9553191489361702,0.9787234042553191,0.9765957446808511,0.9851063829787234,0.9872340425531915,0.9744680851063829,0.9723404255319149
0.9130116959064327,0.986842105263158,0.9855263157894737,0.9907894736842106,0.9921052631578947,0.9842105263157894,0.9828947368421053
0.984375,0.9815789473684211,0.9908496732026144,0.9829172141918527,0.9869451697127937,0.9829172141918527,0.984251968503937
0.9744680851063829,0.9702127659574468,0.9851063829787234,0.9723404255319149,0.9787234042553191,0.9723404255319149,0.9744680851063829
0.9418128654970759,0.9519005847953217,0.9653508771929825,0.9532163742690059,0.9529239766081871,0.9532163742690059,0.9545321637426901
0.9805950840879689,0.9817232375979114,0.9870129870129869,0.9870129870129869,0.9830508474576272,0.9870129870129869,0.9870129870129869
0.9680851063829787,0.9702127659574468,0.9787234042553191,0.9787234042553191,0.9723404255319149,0.9787234042553191,0.9787234042553191
0.9209064327485381,0.9391812865497076,0.9444444444444444,0.9444444444444444,0.9404970760233917,0.9444444444444444,0.9444444444444444
0.9986824769433464,1.0,0.9866666666666666,0.9986824769433464,0.9973614775725593,0.9866666666666666,0.9986824769433464
0.997872340425532,1.0,0.9787234042553191,0.997872340425532,0.9957446808510638,0.9787234042553191,0.997872340425532
0.9986842105263158,1.0,0.986842105263158,0.9986842105263158,0.9973684210526316,0.986842105263158,0.9986842105263158
