A,B,C,AB,AC,BC,ABC
0.9641434262948207,0.9866666666666666,0.9853137516688918,0.9853137516688918,0.9866666666666666,0.9853137516688918,0.983957219251337
0.9425531914893617,0.9787234042553191,0.9765957446808511,0.9765957446808511,0.9787234042553191,0.9765957446808511,0.9744680851063829
0.8905405405405405,0.9500000000000001,0.9486486486486486,0.9486486486486486,0.9500000000000001,0.9486486486486486,0.9472972972972974
0.9853137516688918,0.9811827956989247,0.9866666666666666,0.9852744310575636,0.9892761394101877,0.9784366576819407,0.9812332439678284
0.9765957446808511,0.9702127659574468,0.9787234042553191,0.9765957446808511,0.9829787234042553,0.9659574468085106,0.9702127659574468
0.9486486486486486,0.9482432432432432,0.9500000000000001,0.9522972972972973,0.9636486486486486,0.9455405405405406,0.9445945945945947
0.9809264305177112,0.9836956521739131,0.9863387978142076,0.9850746268656716,0.9849931787175988,0.9823129251700681,0.9823609226594302
0.9702127659574468,0.9744680851063829,0.9787234042553191,0.9765957446808511,0.9765957446808511,0.9723404255319149,0.9723404255319149
0.9664864864864865,0.9691891891891892,0.9828378378378378,0.9705405405405405,0.9778378378378378,0.9678378378378378,0.9641891891891892
0.9567496723460026,0.9934640522875817,0.9908735332464146,0.9755469755469756,0.9908735332464146,0.9659685863874345,0.9895833333333333
0.9297872340425531,0.9893617021276596,0.9851063829787234,0.9595744680851064,0.9851063829787234,0.9446808510638298,0.9829787234042553
0.8802631578947369,0.9722222222222222,0.9611111111111111,0.8986842105263159,0.9611111111111111,0.9021929824561403,0.9555555555555555
0.9631578947368421,0.9743589743589743,0.983957219251337,0.9798657718120806,0.9771197846567967,0.9798657718120806,0.9812332439678284
0.9404255319148936,0.9595744680851064,0.9744680851063829,0.9680851063829787,0.9638297872340426,0.9680851063829787,0.9702127659574468
0.9038011695906433,0.975,0.9842105263157894,0.9802631578947368,0.9776315789473684,0.9802631578947368,0.9815789473684211
0.9894736842105263,0.9908015768725361,0.9908496732026144,0.9828269484808454,0.9841688654353562,0.9869791666666666,0.9814814814814814
0.9829787234042553,0.9851063829787234,0.9851063829787234,0.9723404255319149,0.9744680851063829,0.9787234042553191,0.9702127659574468
0.9725146198830409,0.9738304093567252,0.9653508771929825,0.9616959064327485,0.9630116959064328,0.9486842105263158,0.9603801169590643
0.9596879063719115,0.9856957087126137,0.9870129870129869,0.9870129870129869,0.9870129870129869,0.984375,0.984375
0.9340425531914893,0.9765957446808511,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9744680851063829,0.9744680851063829
0.8744152046783626,0.9431286549707603,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9418128654970759,0.9418128654970759
1.0,0.9853137516688919,0.9853137516688919,0.9825970548862115,0.9866666666666666,0.9986824769433464,0.9853137516688919
1.0,0.9765957446808511,0.9765957446808511,0.9723404255319149,0.9787234042553191,0.997872340425532,0.9765957446808511
1.0,0.9855263157894737,0.9855263157894737,0.9828947368421053,0.986842105263158,0.9986842105263158,0.9855263157894737
0.9866666666666666,0.9866666666666666,0.9825970548862114,0.9866666666666666,0.983957219251337,0.9853137516688918,0.9866666666666666
0.9782608695652174,0.9782608695652174,0.9717391304347827,0.9782608695652174,0.9739130434782609,0.9760869565217392,0.9782608695652174
0.9444444444444444,0.9444444444444444,0.9403903903903903,0.9444444444444444,0.9417417417417416,0.9430930930930931,0.9444444444444444
0.9931972789115647,0.9931972789115647,0.9959294436906377,0.9821182943603851,0.997289972899729,0.9821182943603851,1.0
0.9891304347826086,0.9891304347826086,0.9934782608695653,0.9717391304347827,0.9956521739130435,0.9717391304347827,1.0
0.9932432432432432,0.9932432432432432,0.9959459459459459,0.9824324324324325,0.9972972972972973,0.9824324324324325,1.0
0.9835164835164836,0.9750692520775623,0.9736477115117892,0.9693593314763231,0.9693593314763231,0.9722222222222222,0.9707927677329625
0.9744680851063829,0.9617021276595744,0.9595744680851064,0.9531914893617022,0.9531914893617022,0.9574468085106383,0.9553191489361702
0.9837837837837837,0.9756756756756757,0.9743243243243243,0.9702702702702704,0.9702702702702704,0.972972972972973,0.9716216216216216
0.9709762532981531,0.9757412398921833,0.983957219251337,0.9825970548862114,0.9812332439678284,0.9757412398921833,0.983957219251337
0.9531914893617022,0.9617021276595744,0.9744680851063829,0.9723404255319149,0.9702127659574468,0.9617021276595744,0.9744680851063829
0.8972972972972973,0.9391891891891893,0.9472972972972974,0.9459459459459459,0.9445945945945947,0.9391891891891893,0.9472972972972974
0.9825970548862114,0.9853137516688918,0.9853137516688918,0.9879839786381842,0.9825970548862114,0.9840425531914894,0.9866666666666666
0.9723404255319149,0.9765957446808511,0.9765957446808511,0.9808510638297873,0.9723404255319149,0.9744680851063829,0.9787234042553191
0.9459459459459459,0.9486486486486486,0.9486486486486486,0.9550000000000001,0.9459459459459459,0.94,0.9500000000000001
0.9817232375979114,0.9920424403183024,0.9960369881109644,0.9947089947089947,0.9853137516688919,0.9907038512616202,0.9933774834437086
0.9702127659574468,0.9872340425531915,0.9936170212765958,0.9914893617021276,0.9765957446808511,0.9851063829787234,0.9893617021276596
0.9391812865497076,0.9921052631578947,0.9960526315789473,0.9947368421052631,0.9855263157894737,0.9907894736842106,0.993421052631579
