not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.66179674466451,0.52,0.6579275957743327,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,1.6206348180770873,0.52666664,0.6544951891899109,0.7666666507720947

False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,1.597792959213257,0.52,0.6453509402275085,0.7733333110809326

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,3,0,1.568289000193278,0.5133333,0.639743238290151,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,1.5401263666152953,0.5133333,0.6439998539288839,0.7733333110809326

