not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.6218114153544108,0.2,0.6484806666771571,0.8066666722297668

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,1.5809785429636638,0.23333333,0.690644178390503,0.699999988079071

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,1.5831338834762574,0.28666666,0.684682681163152,0.7400000095367432

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,3,0,1.5212132708231607,0.3,0.6825647350152334,0.7599999904632568

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,4,0,1.4777429835001628,0.28,0.6998366582393646,0.7333333492279053

