not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,True,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.6648536364237467,0.46666667,0.6345195825894674,0.7799999713897705

False,True,0,0,0,False,False,False,False,False,0,False,0,0,1,0,1,0,1.636006196339925,0.47333333,0.6346981040636699,0.7799999713897705

False,True,0,0,0,False,False,False,False,False,0,False,0,0,1,0,2,0,1.6112730979919434,0.47333333,0.6492354925473531,0.7733333110809326

False,True,0,0,0,False,False,False,False,False,0,False,0,0,1,0,3,0,1.57691650390625,0.48,0.6578310052553813,0.7733333110809326

False,True,0,0,0,False,False,False,False,False,0,False,0,0,1,0,4,0,1.5542822583516438,0.5,0.6566004204750061,0.7666666507720947

