not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,2.271643263498942,0.5466667,0.6433978052934011,0.7933333516120911

False,False,0,0,0,False,False,False,False,False,0,False,0,0,2,0,1,0,2.1858749532699586,0.56,0.7767611281077067,0.653333306312561

False,False,0,0,0,False,False,False,False,False,0,False,0,0,3,0,2,0,2.086129042307536,0.56,0.9786415529251099,0.6066666841506958

False,False,0,0,0,False,False,False,False,False,0,False,0,0,4,0,3,0,1.9618221871058146,0.56,1.246903541882833,0.5733333230018616

False,False,0,0,0,False,False,False,False,False,0,False,0,0,5,0,4,0,1.7146002634366353,0.56666666,1.3775389289855957,0.5799999833106995

